platforms_mac,pc_requirements_recommended,price_overview_currency,linux_requirements_recommended,platforms_windows,required_age,header_image,pc_requirements_minimum,current_players,linux_requirements_minimum,is_free,price_overview_initial,steam_appid,price_overview_final,price_overview_discount_percent,coming_soon,recommendations_total,name,metacritic_score,platforms_linux,release_date,mac_requirements_recommended,metacritic_url,mac_requirements_minimum,developers,type,publishers
"true","Recommended:<br>&emsp;OS: Windows 10, 8, 7 (64 Bit)<br>&emsp;Processor: Quad core 3Ghz+<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB Video memory<br>&emsp;Storage: 1 GB available space","GBP","Recommended:<br>&emsp;OS: Linux (tarball installation)<br>&emsp;Processor: Quad core 3GHz+<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB Video memory<br>&emsp;Storage: 1 GB available space","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/427520/header.jpg?t=1530541487","Minimum:<br>&emsp;OS: Windows 10, 8, 7, Vista (64 Bit)<br>&emsp;Processor: Dual core 3Ghz+<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: 512MB Video Memory<br>&emsp;Storage: 1 GB available space<br>&emsp;Additional Notes: Low sprite resolution and Low VRAM usage.",4593,"Minimum:<br>&emsp;OS: Linux (tarball installation)<br>&emsp;Processor: Dual core 3Ghz+<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: 512MB Video Memory<br>&emsp;Storage: 1 GB available space<br>&emsp;Additional Notes: Low sprite resolution and Low VRAM usage","false",2100,427520,2100,0,"false",30372,"Factorio",,"true","25 Feb, 2016","Recommended:<br>&emsp;OS: macOS High Sierra, Sierra, OSX El Capitan, Yosemite, Mavericks<br>&emsp;Processor: Quad core 3GHz+<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB Video memory<br>&emsp;Storage: 1 GB available space",,"Minimum:<br>&emsp;OS: macOS High Sierra, Sierra, OSX El Capitan, Yosemite, Mavericks<br>&emsp;Processor: Dual core 3Ghz+<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: 512MB Video Memory<br>&emsp;Storage: 1 GB available space<br>&emsp;Additional Notes: Low sprite resolution and Low VRAM usage","Wube Software LTD.","game","Wube Software LTD."
"false","Recommended:<br>&emsp;Additional:900x600 minimum display resolution","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/221380/header.jpg?t=1534437316","Minimum:<br>&emsp;OS:Windows Vista, 7, 8 Pro+<br>	&emsp;Processor:1.2GHZ CPU<br>	&emsp;Memory:1 GB RAM<br>	&emsp;Graphics:Direct X 9.0c Capable GPU<br>	&emsp;DirectX®:9.0c<br>	&emsp;Hard Drive:2 GB HD space",4350,,"false",1499,221380,1499,0,"false",40773,"Age of Empires II HD",68,"false","9 Apr, 2013",,"https://www.metacritic.com/game/pc/age-of-empires-ii-hd-edition?ftag=MCD-06-10aaa1f",,"Skybox Labs<br/>Hidden Path Entertainment<br/>Ensemble Studios<br/>Forgotten Empires","game","Microsoft Studios"
"false","Recommended:<br>&emsp;OS: Windows 7 SP1 64bit, Windows 8.1 64bit Windows 10 64bit<br>&emsp;Processor: Intel Core i7-3770 / AMD® FX-8350<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA® GeForce GTX 970 / ATI Radeon R9 series<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 25 GB available space<br>&emsp;Sound Card: DirectX 11 sound device<br>&emsp;Additional Notes: Internet connection required for online play and product activation","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/374320/header.jpg?t=1538593076","Minimum:<br>&emsp;OS: Windows 7 SP1 64bit, Windows 8.1 64bit Windows 10 64bit<br>&emsp;Processor: Intel Core i3-2100 / AMD® FX-6300<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA® GeForce GTX 750 Ti / ATI Radeon HD 7950<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 25 GB available space<br>&emsp;Sound Card: DirectX 11 sound device<br>&emsp;Additional Notes: Internet connection required for online play and product activation",4863,,"false",3999,374320,999,75,"false",59361,"DARK SOULS™ III",89,"false","11 Apr, 2016",,"https://www.metacritic.com/game/pc/dark-souls-iii?ftag=MCD-06-10aaa1f",,"FromSoftware, Inc.","game","FromSoftware, Inc.<br/>BANDAI NAMCO Entertainment"
"false","Recommended:<br>&emsp;OS: Windows® 7 64 bit, Windows® 8.1 64 bit, Windows® 10 64 bit<br>&emsp;Processor: Intel® Core™i7 3GHz or higher<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 1920 x 1080: NVIDIA® Geforce® GTX970 or higher AMD Radeon™ RX 480 or higher<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 60 GB available space<br>&emsp;Sound Card: DirectSound® sound card (DirectX® 9.0c or higher)<br>&emsp;Additional Notes: System Requirements may be subject to change. If you are using a router, please set up your ports so that the below packets can pass through. [Ports that may be used] TCP：80, 443, 54992～54994, 55006～55007, 55021～55040","GBP",,"true",16,"https://steamcdn-a.akamaihd.net/steam/apps/39210/header.jpg?t=1534886464","Minimum:<br>&emsp;OS: Windows® 7 32/64 bit, Windows® 8.1 32/64 bit, Windows® 10 32/64 bit<br>&emsp;Processor: Intel® Core™i5 2.4GHz or higher<br>&emsp;Memory: 3 GB RAM<br>&emsp;Graphics: 1280 x 720: NVIDIA® Geforce® GTX750 or higher, AMD Radeon™ R7 260X or higher<br>&emsp;DirectX: Version 9.0c<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 60 GB available space<br>&emsp;Sound Card: DirectSound® sound card (DirectX® 9.0c or higher)<br>&emsp;Additional Notes: System Requirements may be subject to change. If you are using a router, please set up your ports so that the below packets can pass through. [Ports that may be used] TCP：80, 443, 54992～54994, 55006～55007, 55021～55040",3118,,"false",999,39210,999,0,"false",9345,"FINAL FANTASY XIV Online",83,"false","18 Feb, 2014",,"https://www.metacritic.com/game/pc/final-fantasy-xiv-online-a-realm-reborn?ftag=MCD-06-10aaa1f",,"Square Enix","game","Square Enix"
,,,,,,,,5555,,,,,,,,,,,,,,,,,,
"false",,"GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/47890/header.jpg?t=1523572246","&emsp;OS: Windows XP (Service Pack 2) or Windows Vista (Service Pack 1)<br>	&emsp;Processor: (XP) 2.0 GHz P4 processor or equivalent; (Vista) 2.4 GHz P4 processor or equivalent <br>	&emsp;Memory: (XP) 1 GB; (Vista) 1.5 GB<br>	&emsp;Graphics: 128 MB Video Card with support for Pixel Shader 2.0<br> 	&emsp;DirectX®: <br>	&emsp;Hard Drive: At least 6.5 GB of hard drive space with at least 1 GB additional space for custom content<br>	&emsp;Sound:<br>	&emsp;Built-in Graphics:&emsp;Intel Integrated Chipset, GMA X3000 or above. <br> 	&emsp;2.6 GHz Pentium D CPU, or 1.8 GHz Core 2 Duo, or equivalent <br> 	&emsp;0.5 GB additional RAM&emsp;Supported Video Cards:Nvidia GeForce series: FX5900 or greater, G100, GT 120, GT 130, GTS 150, GTS 250, GTX 260, GTX 275, GTX 280, GTX 285, GTX 295; ATI Radeon™ series: ATI Radeon 9500 series of greater, X300, X600, X700, X800, X850, X1300, X1600, X1800, X1900, X1950, 2400, 2600, 2900, 3450, 3650, 3850, 3870, 4850, 4870 series or greater; Intel® Graphics Media Accelerator (GMA): GMA 3-Series, GMA 4-Series <br>	&emsp;*Please note that the GeForce 6100 and 7100 cards are not supported",3513,,"false",2499,47890,624,75,"false",11532,"The Sims™ 3",86,"false","27 Jan, 2011",,"https://www.metacritic.com/game/pc/the-sims-3?ftag=MCD-06-10aaa1f",,"The Sims Studio","game","Electronic Arts"
"true","Recommended:<br>&emsp;OS: Windows® 7, 64-bit<br>&emsp;Processor: 3GHz Quad Core<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB ATI Radeon HD 7970, 2GB NVIDIA GeForce GTX 770 or better<br>&emsp;Storage: 45 GB available space<br>&emsp;Sound Card: DirectX compatible sound card","GBP","Recommended:<br>&emsp;OS: Ubuntu 14.04.2 64-bit or Steam OS<br>&emsp;Processor: Intel i7 series<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA 960 (2GB)<br>&emsp;Storage: 45 GB available space<br>&emsp;Additional Notes:  &emsp; * Intel GPUs are not supported at time of release. &emsp; * We recommend Nvidia 358.16 drivers for best performance in XCOM 2. &emsp; * XCOM 2 War of the Chosen requirements differ to XCOM 2, please check the system requirements  here  before purchasing. ","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/268500/header.jpg?t=1540241321","Minimum:<br>&emsp;OS: Windows® 7, 64-bit<br>&emsp;Processor: Intel Core 2 Duo E4700 2.6 GHz or AMD Phenom 9950 Quad Core 2.6 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: 1GB ATI Radeon HD 5770, 1GB NVIDIA GeForce GTX 460 or better<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 45 GB available space<br>&emsp;Sound Card: DirectX compatible sound card<br>&emsp;Additional Notes: Initial installation requires one-time Internet connection for Steam authentication; software installations required (included with the game) include Steam Client, Microsoft Visual C++2012 and 2013 Runtime Libraries and Microsoft DirectX.",3715,"Minimum:<br>&emsp;OS: Ubuntu 14.04.2 64-bit or Steam OS<br>&emsp;Processor: Intel i3-3225 3.3ghz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA 650 (1GB), AMD R9 270 (2GB) or better<br>&emsp;Storage: 45 GB available space<br>&emsp;Additional Notes:   &emsp; * Intel GPUs are not supported at time of release. &emsp; * Nvidia requires 352.55 or newer drivers. &emsp; * AMD requires Mesa 13.0.1 driver compiled using LLVM 3.9. &emsp; * XCOM 2 War of the Chosen requirements differ to XCOM 2, please check the system requirements  here  before purchasing. ","false",3499,268500,874,75,"false",20515,"XCOM® 2",88,"true","4 Feb, 2016",,"https://www.metacritic.com/game/pc/xcom-2?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;OS: macOS 10.11.6<br>&emsp;Processor: 2.4 GHz Intel Core i3<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: 1GB AMD 5750, Nvidia 650M, 1.5GB Intel Iris Pro 5200 (See Notes for more details)<br>&emsp;Storage: 45 GB available space<br>&emsp;Additional Notes: The game is supported on the following Macs. To check your Mac model and when it was released, select About This Mac from the Apple menu on your menu bar.  &emsp;*  All 13” MacBook Pros released since Late 2016 &emsp;*  All 15” MacBook Pros released since Early 2011 with a 1GB Graphics Cards and a 2.5GHz processor or better &emsp;*  All 17&quot; MacBook Pros since Early 2011 &emsp; * All 21.5” iMacs released since Late 2013 &emsp;*  All 27” iMacs released since Mid 2010 with a 1GB Graphics Card or better &emsp;*  All Mac Pros released since Late 2009 &emsp; Please note for your computer to meet the minimum requirements it must match or better all elements of the listed spec. For more detailed specifications check the Feral website. &emsp; ———  Multiplayer is compatible between Mac, Linux and Windows versions","Firaxis Games<br/>Feral Interactive (Mac)<br/>Feral Interactive (Linux)","game","2K<br/>Feral Interactive (Mac)<br/>Feral Interactive (Linux)"
"true","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/457140/header.jpg?t=1540516081","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7 (64 bit)<br>&emsp;Processor: Dual Core 2 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD 4600 (AMD or NVIDIA equivalent)<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 2 GB available space",3716,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Ubuntu 14.04<br>&emsp;Processor: Dual Core 2 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD 4600 (AMD or NVIDIA equivalent)<br>&emsp;Storage: 2 GB available space","false",1899,457140,1424,25,"false",12175,"Oxygen Not Included",,"true","18 May, 2017","Recommended:<br>&emsp;Requires a 64-bit processor and operating system",,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: OSX 10.9<br>&emsp;Processor: Dual Core 2 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD 4600 (AMD or NVIDIA equivalent)<br>&emsp;Storage: 2 GB available space","Klei Entertainment","game","Klei Entertainment"
"true","Recommended:<br>&emsp;OS: Windows 10 64 bit<br>&emsp;Processor: Intel Core i7-3770K<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: NVIDIA GTX 980Ti 2560x1440  or NVIDIA GTX 970 1920x1080<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 25 GB available space","GBP","Recommended:<br>&emsp;OS: Ubuntu 17.10 <br>&emsp;Processor: Intel Core i7-3770K<br>&emsp;Memory: 12 GB RAM<br>&emsp;Graphics: Nvidia GTX 980Ti<br>&emsp;Storage: 28 GB available space<br>&emsp;Additional Notes:   &emsp;*    Requires Vulkan   &emsp;*    Nvidia graphics cards require driver version 396.24 or later. If you need to update your drivers, we recommend using the Proprietary GPU Drivers PPA.  &emsp;*    AMD graphics cards require Mesa 17.3.5 or later. If you need to update your drivers, we recommend using the Padoka Stable PPA.  &emsp;*    Vega graphics cards require Mesa 18.0 or later. &emsp;*    AMD GCN 1st and 2nd generation graphics cards are not supported. &emsp;*    Intel graphics cards are not supported. &emsp;*	Requires an SSE2 capable processor. ","true",18,"https://steamcdn-a.akamaihd.net/steam/apps/391220/header.jpg?t=1540399490","Minimum:<br>&emsp;OS: Windows 7 64bit<br>&emsp;Processor: Intel Core i3-2100 or AMD equivalent<br>&emsp;Memory: 6 GB RAM<br>&emsp;Graphics: NVIDIA GTX 650 2GB or AMD HD7770 2GB<br>&emsp;DirectX: Version 11<br>&emsp;Storage: 25 GB available space",4601,"Minimum:<br>&emsp;OS: Ubuntu 17.10 <br>&emsp;Processor: Intel Core i3-4130T or AMD equivalent<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB AMD R9 285 (GCN 3rd Gen and above), 2GB Nvidia GTX 680 or better<br>&emsp;Storage: 28 GB available space<br>&emsp;Additional Notes:   &emsp;*    Requires Vulkan   &emsp;*    Nvidia graphics cards require driver version 396.24 or later. If you need to update your drivers, we recommend using the Proprietary GPU Drivers PPA.  &emsp;*    AMD graphics cards require Mesa 17.3.5 or later. If you need to update your drivers, we recommend using the Padoka Stable PPA.  &emsp;*    Vega graphics cards require Mesa 18.0 or later. &emsp;*    AMD GCN 1st and 2nd generation graphics cards are not supported. &emsp;*    Intel graphics cards are not supported. &emsp;*	Requires an SSE2 capable processor. ","false",3999,391220,999,75,"false",31555,"Rise of the Tomb Raider™",86,"true","9 Feb, 2016",,"https://www.metacritic.com/game/pc/rise-of-the-tomb-raider?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;OS: Mac OS X 10.13.4<br>&emsp;Processor: 2.3GHz Intel Core i5 or better<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: 2GB Nvidia 680MX, 2GB AMD R9 M290, 1.5GB Intel Iris Graphics 540 or better (see notes for more details)<br>&emsp;Storage: 27 GB available space<br>&emsp;Additional Notes: The game is supported on the following Macs. To check your Mac model and when it was released, select About This Mac from the Apple menu on your menu bar.     &emsp;*    All 13&quot; MacBook Pros released since 2016 &emsp;*    All 15&quot; MacBook Pros released since Late 2013 with a 2.3GHz processor or better  &emsp;*    All 21.5&quot; iMacs released since 2017 &emsp;*    All 27&quot; iMacs released since Late 2013 (models with an Nvidia GT 755M graphics card are not officially supported) (1) &emsp;*    All Mac Pros released since Late 2013 &emsp; 1. Late 2012 models with a 2GB Nvidia 680MX graphics cards are also supported.   ——— The following Macs are capable of running the game but do not consistently meet the standards required for official support.   &emsp;*    All 15&quot; MacBook Pros released since Late 2013 &emsp;*    All 21.5&quot; iMacs released since Late 2013 with a 2.3GHz processor or better (models with an Nvidia 750M graphics card are not supported)  ——— Please note for your computer to meet the minimum requirements it must match or better all elements of the listed system requirements. For more detailed specifications check the Feral website.","Crystal Dynamics<br/>Eidos-Montréal<br/>Feral Interactive (Mac)<br/>Feral Interactive (Linux)<br/>Nixxes software","game","Square Enix<br/>Feral Interactive (Mac)<br/>Feral Interactive (Linux)"
"true","Recommended:<br>&emsp;OS: Windows XP or greater<br>&emsp;Processor: Intel Core Duo 2.0 GHz or AMD Athlon 64 X2 3600+<br>&emsp;Memory: 1GB RAM<br>&emsp;Graphics: NVIDIA GeForce FX 5200, ATI Radeon 9600, or better<br>&emsp;Hard Drive: 100MB available space<br>&emsp;Sound: Standard audio","GBP",,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/48700/header.jpg?t=1511540397","Minimum:<br>&emsp;OS: Windows® XP<br>&emsp;Processor: Intel Pentium 4 2.0 GHz or AMD 2.5 GHz<br>&emsp;Memory: 512MB RAM<br>&emsp;Graphics: 3D graphics card with 64MB RAM<br>&emsp;Hard Drive: 100 MB available space <br>&emsp;Sound: Standard audio",4092,"Minimum:<br>								&emsp;OS: Ubuntu 12.04 LTS, Steam OS<br>									&emsp;Processor: Intel Core Duo 2.0 GHz or AMD Athlon 64 X2 3600+<br>									&emsp;Memory: 1 GB RAM<br>									&emsp;Graphics: NVIDIA GeForce 6600GT / ATi Radeon 2400 or better<br>									&emsp;Hard Drive: 1 GB available space <br>									&emsp;Sound: Standard audio<br>								","false",1499,48700,599,60,"false",53792,"Mount & Blade: Warband",78,"true","31 Mar, 2010",,"https://www.metacritic.com/game/pc/mount-blade-warband?ftag=MCD-06-10aaa1f","Minimum:<br>								&emsp;OS: OS X version Mavericks 10.9, or later.<br>									&emsp;Processor: Intel Mac <br>									&emsp;Memory: 1 GB RAM<br>									&emsp;Graphics: NVIDIA GeForce 8600M / ATi Radeon 2400 or better<br>									&emsp;Hard Drive: 1 GB available space <br>									&emsp;Sound: Standard audio<br>								","TaleWorlds Entertainment","game","TaleWorlds Entertainment"
,,,,,,,,4664,,,,,,,,,,,,,,,,,,
"false","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7 64 bit / Windows 8 64 bit / Windows 10 64 bit<br>&emsp;Processor: Intel Quad Core i7 3770K or AMD Ryzen 7 1600X<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: nVidia GeForce GTX 780 Ti/970 (High settings) and 1070 (Ultra settings) or AMD R9 290/AMD RX480 (High settings)<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 50 GB available space","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","true",18,"https://steamcdn-a.akamaihd.net/steam/apps/440900/header.jpg?t=1539688358","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7 64 Bit/ Windows 8 64 Bit/ Windows 10 64 Bit<br>&emsp;Processor: Intel Quad Core i5-2300 or AMD FX-6300<br>&emsp;Memory: 6 GB RAM<br>&emsp;Graphics: Nvidia GeForce GTX 560 (1GB) or AMD Radeon HD 7770 (1GB)<br>&emsp;DirectX: Version 11<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 50 GB available space",3503,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system","false",3399,440900,2039,40,"false",20986,"Conan Exiles",68,"false","8 May, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system","https://www.metacritic.com/game/pc/conan-exiles?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system","Funcom","game","Funcom"
"true","Recommended:<br>&emsp;OS: Windows 8 / 7 / Vista / XP<br>&emsp;Processor: 2.4 GHz Quad Core 2.0 (or higher)<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: Intel HD Graphics 4000 and higher, ATI Radeon HD-Series 4650 and higher, Nvidia GeForce 2xx-Series and up<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes","GBP","Recommended:<br>&emsp;Processor: 2.4 GHz Dual Core 2.0 (or higher)<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: Discreet video card<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes","true",16,"https://steamcdn-a.akamaihd.net/steam/apps/250900/header.jpg?t=1487291293","Minimum:<br>&emsp;OS: XP<br>&emsp;Processor: Core 2 Duo<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: Discreet video card<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes",4331,"Minimum:<br>&emsp;Processor: Core 2 Duo<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: Discreet video card<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes","false",1099,250900,659,40,"false",58162,"The Binding of Isaac: Rebirth",,"true","4 Nov, 2014","Recommended:<br>&emsp;OS: 10.9<br>&emsp;Processor: 2.4 GHz Dual Core 2.0 (or higher)<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: Intel HD Graphics 4000 and higher, ATI Radeon HD-Series 4650 and higher, Nvidia GeForce 2xx-Series and up.<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes",,"Minimum:<br>&emsp;OS: 10.8<br>&emsp;Processor: Core 2 Duo<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: Discreet video card<br>&emsp;Storage: 449 MB available space<br>&emsp;Sound Card: Yes","Nicalis, Inc.","game","Nicalis, Inc."
"true","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7 64-bit or newer<br>&emsp;Processor: Intel Core i7 CPU 920 @ 2.67GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: ATI Radeon HD 5770 or NVIDIA GeForce GTX 960M<br>&emsp;Storage: 30 GB available space<br>&emsp;Sound Card: DirectX Compatible Sound Card","GBP","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Ubuntu 14.04 LTS 64-bit or newer<br>&emsp;Processor: Intel Core i7 CPU 920 @ 2.67GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: ATI Radeon HD 5770 or NVIDIA GeForce GTX 960M<br>&emsp;Storage: 30 GB available space","true",0,"https://steamcdn-a.akamaihd.net/steam/apps/640820/header.jpg?t=1540491064","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Windows 7 64-bit or newer<br>&emsp;Processor: Intel Celeron 1037U @ 1.80GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD Graphics 3000<br>&emsp;Storage: 30 GB available space<br>&emsp;Sound Card: DirectX Compatible Sound Card",3298,"Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: Ubuntu 14.04 LTS 64-bit or newer<br>&emsp;Processor: Intel Celeron 1037U @ 1.80GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD Graphics 3000<br>&emsp;Storage: 30 GB available space","false",3499,640820,3499,0,"false",4128,"Pathfinder: Kingmaker",71,"true","25 Sep, 2018","Recommended:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: OS X El Capitan<br>&emsp;Processor: Intel Core i7-4770HQ @ 2.20GHz<br>&emsp;Memory: 8 GB RAM<br>&emsp;Graphics: Radeon HD 6790 or GeForce GTX 675MX<br>&emsp;Storage: 30 GB available space","https://www.metacritic.com/game/pc/pathfinder-kingmaker?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;Requires a 64-bit processor and operating system<br>&emsp;OS: OS X El Capitan<br>&emsp;Processor: Intel Core i7-3610QE @ 2.30GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: Intel HD Graphics 4000<br>&emsp;Storage: 30 GB available space","Owlcat Games","game","Deep Silver"
"false","Recommended:<br>&emsp;OS: 64-bit: Vista, Win 7, Win 8<br>&emsp;Processor: Intel Core i5-750, 2.67 GHz / AMD Phenom II X4 965, 3.4 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 560 / AMD Radeon HD 6950 or better with 768 MB+ of VRAM (DirectX 11 Compatible)<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 10 GB available space<br>&emsp;Sound Card: DirectX compatible sound card",,,"true",0,"https://steamcdn-a.akamaihd.net/steam/apps/386360/header.jpg?t=1539823395","Minimum:<br>&emsp;OS: Windows XP SP2, Windows Vista or Windows 7<br>&emsp;Processor: Core 2 Duo 2.4 GHz or Althon X2 2.7 GHz<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: ATI or Nvidia graphics card with 512MB video ram or better and Shader Model 3.0+ support. (ATI Radeon 3870 or higher, Nvidia GeForce 8800 GT or higher)<br>&emsp;Storage: 10 GB available space<br>&emsp;Sound Card: DirectX compatible sound card",3201,,"true",,386360,,,"false",1279,"SMITE®",83,"false","8 Sep, 2015","Recommended:<br>&emsp;OS: OS X 10.10<br>&emsp;Processor: Intel Core i5-750, 2.67 GHz / AMD Phenom II X4 965, 3.4 GHz<br>&emsp;Memory: 4 GB RAM<br>&emsp;Graphics: NVIDIA GeForce GTX 560 / AMD Radeon HD 6950 or better with 768 MB+ of VRAM (DirectX 11 Compatible)<br>&emsp;Network: Broadband Internet connection<br>&emsp;Storage: 10 GB available space<br>&emsp;Sound Card: DirectX compatible sound card","https://www.metacritic.com/game/pc/smite?ftag=MCD-06-10aaa1f","Minimum:<br>&emsp;OS: OS X 10.10<br>&emsp;Processor: Core 2 Duo 2.4 GHz or Althon X2 2.7 GHz<br>&emsp;Memory: 2 GB RAM<br>&emsp;Graphics: ATI or Nvidia graphics card with 512MB video ram or better and Shader Model 3.0+ support. (ATI Radeon 3870 or higher, Nvidia GeForce 8800 GT or higher)<br>&emsp;Storage: 10 GB available space<br>&emsp;Sound Card: DirectX compatible sound card","Titan Forge Games","game","Hi-Rez Studios"
